Label,PixelCount,Area,Perimeter,Circularity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Centroid.X,Centroid.Y,Ellipse.Center.X,Ellipse.Center.Y,Ellipse.Radius1,Ellipse.Radius2,Ellipse.Orientation,Ellipse.Elong,ConvexArea,Convexity,MaxFeretDiam,MaxFeretDiamAngle,OBox.Center.X,OBox.Center.Y,OBox.Length,OBox.Width,OBox.Orientation,GeodesicDiameter,Tortuosity,InscrDisc.Center.X,InscrDisc.Center.Y,InscrDisc.Radius,AverageThickness,GeodesicElongation
782,3,4.369e-05,0.023,1.076,1,0.34,0.347,6.465,6.473,0.344,6.469,0.344,6.469,0.036,0.036,-45.0,1.005,4.369e-05,1.0,0.011,135.0,0.343,6.469,0.008,0.008,0.0,0.011,0.995,0.343,6.465,0.004,-0.992,1.407
868,3204,0.047,0.904,0.717,1,1.504,1.717,6.66,6.98,1.605,6.817,1.605,6.817,0.169,0.101,77.047,1.67,0.051,0.907,0.342,69.744,1.602,6.825,0.333,0.194,82.349,0.343,1.003,1.591,6.805,0.088,-0.893,1.952
894,2811,0.041,1.043,0.473,1,1.798,2.133,6.793,6.992,1.962,6.887,1.962,6.887,0.172,0.091,18.26,1.889,0.05,0.822,0.365,32.196,1.971,6.884,0.344,0.177,7.306,0.364,0.997,1.935,6.869,0.076,-0.923,2.385
892,1690,0.025,0.612,0.825,1,2.11,2.309,6.785,6.969,2.202,6.885,2.202,6.885,0.099,0.097,-0.884,1.024,0.026,0.935,0.205,116.565,2.204,6.874,0.194,0.178,171.573,0.205,1.003,2.198,6.877,0.073,-0.893,1.416
784,2246,0.033,0.904,0.504,1,2.141,2.313,6.465,6.789,2.223,6.631,2.223,6.631,0.169,0.076,-69.988,2.232,0.037,0.884,0.349,111.801,2.227,6.628,0.341,0.147,99.462,0.351,1.005,2.233,6.587,0.069,-0.931,2.556
866,5041,0.073,1.214,0.626,1,2.233,2.641,6.656,6.927,2.427,6.794,2.427,6.794,0.183,0.138,-9.61,1.319,0.081,0.905,0.408,1.071,2.437,6.79,0.408,0.269,178.603,0.41,1.004,2.404,6.789,0.13,-0.885,1.58
933,2097,0.031,0.756,0.672,1,2.168,2.309,6.938,7.209,2.239,7.073,2.239,7.073,0.144,0.081,-82.737,1.78,0.033,0.914,0.294,112.906,2.238,7.074,0.271,0.141,90.0,0.295,1.002,2.24,7.026,0.069,-0.917,2.145
926,3708,0.054,1.061,0.603,1,2.305,2.641,6.919,7.171,2.437,7.032,2.437,7.032,0.162,0.123,-23.391,1.32,0.063,0.861,0.361,158.311,2.473,7.045,0.342,0.247,177.274,0.363,1.005,2.412,7.026,0.103,-0.899,1.763
623,2163,0.032,0.838,0.564,1,2.797,3.061,5.789,5.976,2.9,5.878,2.9,5.878,0.133,0.092,0.815,1.445,0.035,0.901,0.275,16.928,2.917,5.858,0.27,0.183,164.055,0.279,1.015,2.874,5.877,0.08,-0.926,1.743
644,4887,0.071,1.431,0.437,1,2.881,3.171,5.915,6.301,3.044,6.113,3.044,6.113,0.19,0.132,77.07,1.432,0.088,0.812,0.411,64.148,3.03,6.101,0.383,0.29,93.814,0.405,0.985,3.042,6.11,0.118,-0.906,1.713
862,6619,0.096,1.276,0.744,1,3.255,3.599,6.648,7.03,3.435,6.825,3.435,6.825,0.194,0.17,64.585,1.139,0.103,0.932,0.43,48.958,3.443,6.841,0.39,0.343,81.87,0.431,1.001,3.431,6.812,0.153,-0.836,1.41
577,2980,0.043,1.097,0.454,1,2.958,3.21,5.454,5.786,3.098,5.616,3.098,5.616,0.155,0.108,-73.712,1.432,0.052,0.841,0.355,110.772,3.074,5.609,0.346,0.227,98.005,0.358,1.008,3.095,5.602,0.084,-0.929,2.132
644,4887,0.071,1.431,0.437,1,2.881,3.171,5.915,6.301,3.044,6.113,3.044,6.113,0.19,0.132,77.07,1.432,0.088,0.812,0.411,64.148,3.03,6.101,0.383,0.29,93.814,0.405,0.985,3.042,6.11,0.118,-0.906,1.713
30,3839,0.056,1.069,0.615,1,2.412,2.752,0.195,0.462,2.57,0.323,2.57,0.323,0.181,0.111,13.856,1.622,0.063,0.886,0.343,171.69,2.571,0.336,0.336,0.218,18.435,0.35,1.021,2.507,0.305,0.092,-0.901,1.913
43,1565,0.023,0.604,0.786,1,2.725,2.881,0.328,0.53,2.81,0.437,2.81,0.437,0.11,0.081,-77.798,1.345,0.024,0.938,0.212,66.666,2.814,0.433,0.202,0.144,103.241,0.214,1.008,2.813,0.427,0.065,-0.914,1.647
62,7160,0.104,1.463,0.613,1,2.542,2.977,0.511,0.859,2.749,0.684,2.749,0.684,0.209,0.17,1.577,1.23,0.119,0.878,0.445,11.889,2.759,0.688,0.437,0.345,1.614,0.442,0.994,2.767,0.679,0.145,-0.865,1.524
79,1186,0.017,0.568,0.673,1,2.553,2.713,0.771,0.962,2.624,0.874,2.624,0.874,0.095,0.077,46.34,1.234,0.019,0.899,0.209,50.194,2.607,0.873,0.198,0.14,31.608,0.208,0.999,2.618,0.874,0.061,-0.938,1.707
105,10643,0.155,2.067,0.456,1,2.538,2.935,1.175,1.881,2.748,1.554,2.748,1.554,0.31,0.182,-83.306,1.702,0.195,0.794,0.707,86.906,2.736,1.526,0.704,0.388,92.603,0.724,1.025,2.729,1.561,0.16,-0.859,2.26
117,9766,0.142,1.978,0.457,1,3.351,3.9,1.259,1.74,3.66,1.522,3.66,1.522,0.258,0.192,47.792,1.346,0.17,0.837,0.576,17.354,3.655,1.54,0.524,0.386,52.836,0.585,1.016,3.645,1.496,0.16,-0.867,1.824
112,3682,0.054,1.039,0.624,1,3.74,4.141,1.217,1.446,3.93,1.328,3.93,1.328,0.187,0.102,-13.335,1.836,0.06,0.891,0.404,172.942,3.937,1.318,0.403,0.21,168.996,0.413,1.023,3.904,1.324,0.095,-0.903,2.164
148,4971,0.072,1.44,0.439,1,4.034,4.381,1.53,1.908,4.22,1.693,4.22,1.693,0.189,0.146,60.786,1.297,0.086,0.84,0.444,56.583,4.222,1.653,0.43,0.316,41.055,0.443,0.998,4.217,1.691,0.114,-0.907,1.934
154,8388,0.122,1.692,0.536,1,4.286,4.709,1.607,2.076,4.484,1.842,4.484,1.842,0.235,0.183,68.832,1.287,0.142,0.861,0.522,52.125,4.462,1.845,0.502,0.376,68.199,0.522,1.0,4.477,1.859,0.153,-0.858,1.71
125,6269,0.091,1.744,0.377,1,4.53,4.873,1.317,1.813,4.709,1.596,4.709,1.596,0.232,0.141,70.599,1.647,0.117,0.778,0.528,66.584,4.683,1.568,0.526,0.312,73.301,0.532,1.007,4.706,1.572,0.122,-0.901,2.178
37,5621,0.082,1.59,0.407,1,4.664,5.026,0.286,0.672,4.852,0.464,4.852,0.464,0.191,0.155,31.328,1.225,0.109,0.754,0.417,50.194,4.84,0.485,0.391,0.359,94.667,0.423,1.013,4.828,0.435,0.118,-0.907,1.787
227,9556,0.139,2.244,0.347,1,3.896,4.27,2.381,2.981,4.1,2.656,4.1,2.656,0.288,0.167,80.117,1.723,0.17,0.817,0.62,71.342,4.085,2.676,0.591,0.36,95.042,0.628,1.013,4.091,2.626,0.149,-0.882,2.11
112,3682,0.054,1.039,0.624,1,3.74,4.141,1.217,1.446,3.93,1.328,3.93,1.328,0.187,0.102,-13.335,1.836,0.06,0.891,0.404,172.942,3.937,1.318,0.403,0.21,168.996,0.413,1.023,3.904,1.324,0.095,-0.903,2.164
148,4971,0.072,1.44,0.439,1,4.034,4.381,1.53,1.908,4.22,1.693,4.22,1.693,0.189,0.146,60.786,1.297,0.086,0.84,0.444,56.583,4.222,1.653,0.43,0.316,41.055,0.443,0.998,4.217,1.691,0.114,-0.907,1.934
154,8388,0.122,1.692,0.536,1,4.286,4.709,1.607,2.076,4.484,1.842,4.484,1.842,0.235,0.183,68.832,1.287,0.142,0.861,0.522,52.125,4.462,1.845,0.502,0.376,68.199,0.522,1.0,4.477,1.859,0.153,-0.858,1.71
125,6269,0.091,1.744,0.377,1,4.53,4.873,1.317,1.813,4.709,1.596,4.709,1.596,0.232,0.141,70.599,1.647,0.117,0.778,0.528,66.584,4.683,1.568,0.526,0.312,73.301,0.532,1.007,4.706,1.572,0.122,-0.901,2.178
96,2071,0.03,0.812,0.575,1,4.717,4.984,1.065,1.309,4.829,1.192,4.829,1.192,0.146,0.082,39.142,1.771,0.033,0.916,0.325,40.236,4.84,1.224,0.323,0.158,46.548,0.324,0.998,4.797,1.175,0.073,-0.927,2.237
85,6104,0.089,1.355,0.609,1,4.793,5.251,0.901,1.221,5.009,1.06,5.009,1.06,0.202,0.15,5.47,1.346,0.101,0.883,0.473,14.485,5.023,1.056,0.446,0.314,174.644,0.482,1.02,4.999,1.065,0.137,-0.873,1.756
37,5621,0.082,1.59,0.407,1,4.664,5.026,0.286,0.672,4.852,0.464,4.852,0.464,0.191,0.155,31.328,1.225,0.109,0.754,0.417,50.194,4.84,0.485,0.391,0.359,94.667,0.423,1.013,4.828,0.435,0.118,-0.907,1.787
230,3369,0.049,0.904,0.754,1,4.27,4.534,2.4,2.649,4.409,2.527,4.409,2.527,0.143,0.122,-26.083,1.17,0.052,0.937,0.302,137.045,4.397,2.528,0.283,0.238,165.069,0.302,1.0,4.419,2.511,0.103,-0.872,1.467
202,3763,0.055,1.123,0.546,1,4.354,4.629,2.065,2.408,4.487,2.228,4.487,2.228,0.176,0.111,71.766,1.58,0.066,0.835,0.366,67.977,4.507,2.237,0.366,0.244,65.136,0.369,1.006,4.473,2.202,0.095,-0.908,1.932
200,3932,0.057,1.144,0.55,1,5.228,5.454,2.034,2.423,5.345,2.234,5.345,2.234,0.188,0.108,-82.171,1.751,0.063,0.911,0.39,86.074,5.354,2.232,0.383,0.213,97.907,0.395,1.013,5.347,2.248,0.099,-0.906,1.993
197,1089,0.016,0.568,0.619,1,5.141,5.309,1.981,2.16,5.238,2.081,5.238,2.081,0.102,0.068,-51.002,1.498,0.018,0.867,0.2,124.902,5.25,2.08,0.196,0.129,140.194,0.196,0.981,5.236,2.095,0.053,-0.942,1.836
255,2037,0.03,0.841,0.527,1,3.236,3.374,2.675,3.003,3.307,2.861,3.307,2.861,0.167,0.069,-80.266,2.407,0.033,0.893,0.35,110.41,3.306,2.839,0.34,0.127,96.582,0.353,1.009,3.313,2.824,0.057,-0.93,3.087
296,4845,0.071,1.264,0.555,1,2.973,3.267,3.045,3.446,3.134,3.256,3.134,3.256,0.205,0.124,-69.98,1.66,0.081,0.871,0.422,122.829,3.139,3.239,0.414,0.246,108.435,0.428,1.014,3.126,3.259,0.114,-0.89,1.87
288,5450,0.079,1.407,0.504,1,3.297,3.717,2.961,3.278,3.492,3.111,3.492,3.111,0.203,0.136,18.226,1.492,0.094,0.847,0.446,21.073,3.501,3.116,0.418,0.303,47.726,0.45,1.01,3.5,3.118,0.122,-0.893,1.844
306,6905,0.101,1.369,0.674,1,5.247,5.618,3.198,3.626,5.429,3.434,5.429,3.434,0.22,0.158,63.147,1.392,0.11,0.914,0.442,61.666,5.418,3.44,0.442,0.307,64.612,0.437,0.989,5.412,3.435,0.141,-0.868,1.549
368,10662,0.155,2.612,0.286,1,4.904,5.404,3.671,4.24,5.159,3.94,5.159,3.94,0.27,0.198,-88.879,1.363,0.197,0.789,0.579,77.43,5.146,3.923,0.567,0.445,110.556,0.591,1.021,5.152,3.885,0.172,-0.884,1.72
366,1,1.456e-05,0.01,1.748,1,5.583,5.587,3.645,3.648,5.585,3.647,5.585,3.647,0.036,0.036,0.0,1.0,1.456e-05,1.0,0.005,45.0,5.585,3.647,0.004,0.004,0.0,0.005,1.0,5.583,3.645,0.004,-0.992,0.707
459,11002,0.16,2.454,0.334,1,4.721,5.408,4.164,4.667,5.085,4.459,5.085,4.459,0.278,0.211,0.586,1.317,0.209,0.765,0.69,174.92,5.095,4.42,0.664,0.484,12.051,0.7,1.015,5.057,4.454,0.164,-0.88,2.133
430,8968,0.131,2.182,0.345,1,4.175,4.664,3.984,4.576,4.409,4.227,4.409,4.227,0.256,0.184,82.608,1.394,0.174,0.751,0.595,83.741,4.447,4.235,0.574,0.452,56.31,0.605,1.017,4.4,4.179,0.149,-0.887,2.034
623,2163,0.032,0.838,0.564,1,2.797,3.061,5.789,5.976,2.9,5.878,2.9,5.878,0.133,0.092,0.815,1.445,0.035,0.901,0.275,16.928,2.917,5.858,0.27,0.183,164.055,0.279,1.015,2.874,5.877,0.08,-0.926,1.743
644,4887,0.071,1.431,0.437,1,2.881,3.171,5.915,6.301,3.044,6.113,3.044,6.113,0.19,0.132,77.07,1.432,0.088,0.812,0.411,64.148,3.03,6.101,0.383,0.29,93.814,0.405,0.985,3.042,6.11,0.118,-0.906,1.713
375,3101,0.045,1.08,0.487,1,3.129,3.377,3.709,4.057,3.25,3.894,3.25,3.894,0.181,0.093,55.944,1.947,0.053,0.86,0.425,54.881,3.248,3.885,0.387,0.201,79.114,0.424,1.0,3.252,3.889,0.088,-0.922,2.418
894,2811,0.041,1.043,0.473,1,1.798,2.133,6.793,6.992,1.962,6.887,1.962,6.887,0.172,0.091,18.26,1.889,0.05,0.822,0.365,32.196,1.971,6.884,0.344,0.177,7.306,0.364,0.997,1.935,6.869,0.076,-0.923,2.385
866,5041,0.073,1.214,0.626,1,2.233,2.641,6.656,6.927,2.427,6.794,2.427,6.794,0.183,0.138,-9.61,1.319,0.081,0.905,0.408,1.071,2.437,6.79,0.408,0.269,178.603,0.41,1.004,2.404,6.789,0.13,-0.885,1.58
926,3708,0.054,1.061,0.603,1,2.305,2.641,6.919,7.171,2.437,7.032,2.437,7.032,0.162,0.123,-23.391,1.32,0.063,0.861,0.361,158.311,2.473,7.045,0.342,0.247,177.274,0.363,1.005,2.412,7.026,0.103,-0.899,1.763
914,3740,0.054,1.123,0.543,1,3.755,4.076,6.9,7.186,3.917,7.027,3.917,7.027,0.156,0.125,21.445,1.248,0.064,0.857,0.332,15.313,3.904,7.044,0.331,0.271,20.726,0.339,1.02,3.896,7.014,0.103,-0.908,1.645
954,10457,0.152,2.279,0.368,0,3.9,4.374,7.098,7.637,4.13,7.33,4.13,7.33,0.254,0.204,-59.587,1.246,0.188,0.812,0.584,118.909,4.123,7.326,0.581,0.432,124.824,0.594,1.017,4.148,7.293,0.176,-0.877,1.691
37,5621,0.082,1.59,0.407,1,4.664,5.026,0.286,0.672,4.852,0.464,4.852,0.464,0.191,0.155,31.328,1.225,0.109,0.754,0.417,50.194,4.84,0.485,0.391,0.359,94.667,0.423,1.013,4.828,0.435,0.118,-0.907,1.787
85,6104,0.089,1.355,0.609,1,4.793,5.251,0.901,1.221,5.009,1.06,5.009,1.06,0.202,0.15,5.47,1.346,0.101,0.883,0.473,14.485,5.023,1.056,0.446,0.314,174.644,0.482,1.02,4.999,1.065,0.137,-0.873,1.756
17,7140,0.104,1.585,0.52,1,6.473,6.858,0.065,0.5,6.687,0.297,6.687,0.297,0.204,0.182,-51.629,1.118,0.12,0.864,0.469,111.975,6.674,0.26,0.465,0.365,104.349,0.471,1.004,6.671,0.305,0.149,-0.872,1.582
44,6512,0.095,1.568,0.485,1,6.255,6.77,0.328,0.687,6.498,0.52,6.498,0.52,0.227,0.155,13.984,1.46,0.118,0.804,0.518,174.5,6.5,0.545,0.466,0.332,27.728,0.526,1.016,6.484,0.523,0.134,-0.874,1.969
84,5154,0.075,1.348,0.519,1,5.915,6.266,0.882,1.271,6.108,1.081,6.108,1.081,0.185,0.143,62.6,1.298,0.092,0.82,0.415,68.394,6.099,1.099,0.404,0.303,55.561,0.417,1.005,6.11,1.084,0.122,-0.897,1.706
95,5219,0.076,1.475,0.439,1,6.373,6.812,1.042,1.366,6.575,1.213,6.575,1.213,0.202,0.137,-26.551,1.477,0.094,0.806,0.483,155.256,6.578,1.213,0.479,0.295,163.202,0.48,0.994,6.583,1.206,0.122,-0.901,1.966
111,4931,0.072,1.462,0.422,1,5.457,5.866,1.21,1.572,5.677,1.424,5.677,1.424,0.189,0.142,39.65,1.335,0.09,0.796,0.461,27.626,5.657,1.439,0.374,0.316,69.444,0.455,0.987,5.683,1.431,0.118,-0.906,1.923
127,6985,0.102,2.096,0.291,1,5.038,5.45,1.328,1.794,5.243,1.553,5.243,1.553,0.218,0.178,-67.262,1.229,0.147,0.692,0.49,108.153,5.244,1.558,0.477,0.409,95.102,0.482,0.985,5.247,1.569,0.114,-0.906,2.107
125,6269,0.091,1.744,0.377,1,4.53,4.873,1.317,1.813,4.709,1.596,4.709,1.596,0.232,0.141,70.599,1.647,0.117,0.778,0.528,66.584,4.683,1.568,0.526,0.312,73.301,0.532,1.007,4.706,1.572,0.122,-0.901,2.178
159,4397,0.064,1.386,0.419,1,4.793,5.225,1.687,1.954,5.006,1.829,5.006,1.829,0.19,0.119,-2.561,1.59,0.078,0.821,0.431,1.521,5.009,1.817,0.43,0.264,174.56,0.434,1.007,5.015,1.832,0.103,-0.915,2.108
159,4397,0.064,1.386,0.419,1,4.793,5.225,1.687,1.954,5.006,1.829,5.006,1.829,0.19,0.119,-2.561,1.59,0.078,0.821,0.431,1.521,5.009,1.817,0.43,0.264,174.56,0.434,1.007,5.015,1.832,0.103,-0.915,2.108
202,3763,0.055,1.123,0.546,1,4.354,4.629,2.065,2.408,4.487,2.228,4.487,2.228,0.176,0.111,71.766,1.58,0.066,0.835,0.366,67.977,4.507,2.237,0.366,0.244,65.136,0.369,1.006,4.473,2.202,0.095,-0.908,1.932
260,7317,0.107,1.89,0.375,1,4.187,4.564,2.691,3.194,4.369,2.967,4.369,2.967,0.24,0.159,-63.026,1.512,0.131,0.814,0.51,101.226,4.388,2.969,0.497,0.339,120.579,0.521,1.021,4.335,3.011,0.134,-0.894,1.949
302,6226,0.091,1.347,0.628,1,6.011,6.308,3.175,3.633,6.143,3.406,6.143,3.406,0.22,0.142,82.118,1.556,0.099,0.916,0.469,77.775,6.158,3.399,0.465,0.297,85.03,0.479,1.021,6.141,3.347,0.122,-0.87,1.96
306,6905,0.101,1.369,0.674,1,5.247,5.618,3.198,3.626,5.429,3.434,5.429,3.434,0.22,0.158,63.147,1.392,0.11,0.914,0.442,61.666,5.418,3.44,0.442,0.307,64.612,0.437,0.989,5.412,3.435,0.141,-0.868,1.549
349,9237,0.135,2.04,0.406,1,6.228,6.858,3.488,3.866,6.562,3.672,6.562,3.672,0.303,0.158,-14.624,1.924,0.154,0.873,0.65,165.719,6.565,3.692,0.649,0.333,168.845,0.663,1.02,6.537,3.706,0.145,-0.886,2.284
287,9218,0.134,1.826,0.506,1,7.388,7.873,2.958,3.435,7.604,3.225,7.604,3.225,0.232,0.2,16.902,1.159,0.147,0.914,0.492,9.828,7.608,3.253,0.475,0.399,34.38,0.502,1.021,7.575,3.206,0.172,-0.857,1.462
121,8,0.0001165,0.037,1.066,1,5.896,5.908,1.286,1.298,5.902,1.292,5.902,1.292,0.036,0.036,-45.0,1.006,0.0001165,1.0,0.016,135.0,5.902,1.292,0.011,0.011,0.0,0.016,0.993,5.9,1.286,0.004,-0.991,2.107
198,4751,0.069,1.348,0.479,1,7.465,7.782,1.981,2.347,7.624,2.154,7.624,2.154,0.188,0.127,-49.883,1.485,0.077,0.893,0.417,118.443,7.608,2.179,0.414,0.247,125.311,0.434,1.042,7.648,2.118,0.114,-0.906,1.897
430,8968,0.131,2.182,0.345,1,4.175,4.664,3.984,4.576,4.409,4.227,4.409,4.227,0.256,0.184,82.608,1.394,0.174,0.751,0.595,83.741,4.447,4.235,0.574,0.452,56.31,0.605,1.017,4.4,4.179,0.149,-0.887,2.034
504,7269,0.106,1.982,0.339,1,4.82,5.278,4.725,5.152,5.037,4.943,5.037,4.943,0.224,0.17,-33.409,1.32,0.133,0.793,0.541,147.095,5.032,4.925,0.521,0.345,162.646,0.54,0.998,5.045,4.919,0.149,-0.903,1.813
532,5847,0.085,1.455,0.506,1,4.919,5.309,5.041,5.408,5.117,5.227,5.117,5.227,0.204,0.145,-48.964,1.404,0.099,0.864,0.451,133.285,5.131,5.221,0.451,0.316,135.0,0.45,0.999,5.099,5.244,0.137,-0.895,1.639
558,3657,0.053,1.257,0.424,1,5.08,5.461,5.312,5.557,5.272,5.434,5.272,5.434,0.197,0.098,-25.271,2.022,0.062,0.86,0.422,154.826,5.286,5.436,0.422,0.194,155.695,0.418,0.992,5.263,5.438,0.084,-0.919,2.491
592,7562,0.11,1.762,0.446,1,5.018,5.515,5.534,5.885,5.3,5.703,5.3,5.703,0.235,0.163,2.34,1.444,0.134,0.82,0.499,5.711,5.27,5.722,0.493,0.348,175.855,0.507,1.017,5.301,5.709,0.137,-0.886,1.845
632,4056,0.059,1.286,0.449,1,5.106,5.48,5.854,6.141,5.297,5.986,5.297,5.986,0.156,0.136,-20.494,1.145,0.07,0.843,0.374,2.337,5.315,5.979,0.343,0.26,151.557,0.399,1.067,5.297,5.984,0.118,-0.901,1.687
368,10662,0.155,2.612,0.286,1,4.904,5.404,3.671,4.24,5.159,3.94,5.159,3.94,0.27,0.198,-88.879,1.363,0.197,0.789,0.579,77.43,5.146,3.923,0.567,0.445,110.556,0.591,1.021,5.152,3.885,0.172,-0.884,1.72
459,11002,0.16,2.454,0.334,1,4.721,5.408,4.164,4.667,5.085,4.459,5.085,4.459,0.278,0.211,0.586,1.317,0.209,0.765,0.69,174.92,5.095,4.42,0.664,0.484,12.051,0.7,1.015,5.057,4.454,0.164,-0.88,2.133
510,5592,0.081,1.431,0.499,1,6.32,6.759,4.816,5.11,6.568,4.963,6.568,4.963,0.209,0.137,18.897,1.527,0.097,0.838,0.457,16.011,6.539,4.954,0.447,0.292,4.236,0.465,1.018,6.556,4.973,0.118,-0.889,1.965
492,4131,0.06,1.366,0.405,1,6.663,7.022,4.629,4.908,6.869,4.758,6.869,4.758,0.182,0.122,23.322,1.501,0.074,0.81,0.418,31.95,6.847,4.771,0.358,0.276,177.678,0.417,0.996,6.862,4.755,0.095,-0.916,2.184
502,1672,0.024,0.674,0.673,1,7.022,7.224,4.694,4.877,7.104,4.794,7.104,4.794,0.104,0.091,-7.577,1.143,0.026,0.921,0.219,157.457,7.115,4.779,0.214,0.181,169.992,0.22,1.004,7.095,4.793,0.076,-0.927,1.44
619,7879,0.115,1.842,0.425,1,7.82,8.274,5.77,6.186,8.032,5.968,8.032,5.968,0.222,0.184,-51.32,1.208,0.142,0.811,0.494,155.813,8.037,5.987,0.456,0.387,117.378,0.509,1.031,8.007,5.973,0.137,-0.896,1.853
692,7772,0.113,2.172,0.301,1,7.221,7.625,6.156,6.606,7.43,6.382,7.43,6.382,0.21,0.189,-51.149,1.111,0.146,0.773,0.494,137.191,7.425,6.383,0.429,0.39,96.17,0.494,0.999,7.427,6.392,0.156,-0.894,1.578
605,3838,0.056,1.274,0.433,1,6.808,7.034,5.625,6.041,6.902,5.832,6.902,5.832,0.185,0.111,89.56,1.67,0.07,0.803,0.424,101.411,6.921,5.833,0.416,0.225,90.0,0.432,1.018,6.904,5.847,0.095,-0.913,2.264
598,7349,0.107,1.784,0.423,1,6.308,6.66,5.564,6.11,6.486,5.848,6.486,5.848,0.24,0.16,69.611,1.5,0.134,0.799,0.57,73.264,6.488,5.835,0.523,0.342,97.125,0.579,1.017,6.488,5.866,0.149,-0.887,1.946
458,4546,0.066,1.33,0.471,1,6.293,6.587,4.152,4.606,6.448,4.378,6.448,4.378,0.208,0.115,63.143,1.807,0.078,0.851,0.481,69.55,6.453,4.385,0.453,0.232,50.064,0.485,1.01,6.453,4.389,0.103,-0.905,2.356
461,2668,0.039,0.931,0.564,1,7.427,7.74,4.175,4.385,7.57,4.297,7.57,4.297,0.153,0.097,4.766,1.567,0.045,0.867,0.317,170.991,7.579,4.277,0.316,0.205,176.248,0.319,1.007,7.549,4.282,0.084,-0.925,1.9
492,4131,0.06,1.366,0.405,1,6.663,7.022,4.629,4.908,6.869,4.758,6.869,4.758,0.182,0.122,23.322,1.501,0.074,0.81,0.418,31.95,6.847,4.771,0.358,0.276,177.678,0.417,0.996,6.862,4.755,0.095,-0.916,2.184
502,1672,0.024,0.674,0.673,1,7.022,7.224,4.694,4.877,7.104,4.794,7.104,4.794,0.104,0.091,-7.577,1.143,0.026,0.921,0.219,157.457,7.115,4.779,0.214,0.181,169.992,0.22,1.004,7.095,4.793,0.076,-0.927,1.44
510,5592,0.081,1.431,0.499,1,6.32,6.759,4.816,5.11,6.568,4.963,6.568,4.963,0.209,0.137,18.897,1.527,0.097,0.838,0.457,16.011,6.539,4.954,0.447,0.292,4.236,0.465,1.018,6.556,4.973,0.118,-0.889,1.965
928,1870,0.027,0.697,0.705,1,4.881,5.083,6.923,7.137,4.99,7.026,4.99,7.026,0.122,0.084,48.235,1.453,0.03,0.915,0.251,53.653,5.0,7.028,0.249,0.162,60.255,0.247,0.985,4.999,7.03,0.076,-0.921,1.62
929,4786,0.07,1.282,0.533,1,4.614,4.946,6.927,7.251,4.776,7.078,4.776,7.078,0.168,0.143,26.267,1.175,0.079,0.882,0.356,21.346,4.766,7.078,0.346,0.297,37.569,0.342,0.959,4.763,7.06,0.126,-0.898,1.358
954,10457,0.152,2.279,0.368,0,3.9,4.374,7.098,7.637,4.13,7.33,4.13,7.33,0.254,0.204,-59.587,1.246,0.188,0.812,0.584,118.909,4.123,7.326,0.581,0.432,124.824,0.594,1.017,4.148,7.293,0.176,-0.877,1.691
914,3740,0.054,1.123,0.543,1,3.755,4.076,6.9,7.186,3.917,7.027,3.917,7.027,0.156,0.125,21.445,1.248,0.064,0.857,0.332,15.313,3.904,7.044,0.331,0.271,20.726,0.339,1.02,3.896,7.014,0.103,-0.908,1.645
17,7140,0.104,1.585,0.52,1,6.473,6.858,0.065,0.5,6.687,0.297,6.687,0.297,0.204,0.182,-51.629,1.118,0.12,0.864,0.469,111.975,6.674,0.26,0.465,0.365,104.349,0.471,1.004,6.671,0.305,0.149,-0.872,1.582
44,6512,0.095,1.568,0.485,1,6.255,6.77,0.328,0.687,6.498,0.52,6.498,0.52,0.227,0.155,13.984,1.46,0.118,0.804,0.518,174.5,6.5,0.545,0.466,0.332,27.728,0.526,1.016,6.484,0.523,0.134,-0.874,1.969
95,5219,0.076,1.475,0.439,1,6.373,6.812,1.042,1.366,6.575,1.213,6.575,1.213,0.202,0.137,-26.551,1.477,0.094,0.806,0.483,155.256,6.578,1.213,0.479,0.295,163.202,0.48,0.994,6.583,1.206,0.122,-0.901,1.966
84,5154,0.075,1.348,0.519,1,5.915,6.266,0.882,1.271,6.108,1.081,6.108,1.081,0.185,0.143,62.6,1.298,0.092,0.82,0.415,68.394,6.099,1.099,0.404,0.303,55.561,0.417,1.005,6.11,1.084,0.122,-0.897,1.706
9,2950,0.043,0.957,0.589,1,8.175,8.499,0.0,0.195,8.331,0.089,8.331,0.089,0.154,0.102,-13.946,1.51,0.049,0.885,0.348,153.997,8.337,0.097,0.324,0.195,0.0,0.344,0.989,8.331,0.073,0.103,-0.906,1.671
198,4751,0.069,1.348,0.479,1,7.465,7.782,1.981,2.347,7.624,2.154,7.624,2.154,0.188,0.127,-49.883,1.485,0.077,0.893,0.417,118.443,7.608,2.179,0.414,0.247,125.311,0.434,1.042,7.648,2.118,0.114,-0.906,1.897
221,8787,0.128,2.312,0.301,1,7.282,7.766,2.317,2.801,7.488,2.57,7.488,2.57,0.228,0.205,-60.097,1.112,0.182,0.703,0.565,130.895,7.503,2.566,0.553,0.454,119.055,0.526,0.93,7.453,2.553,0.145,-0.893,1.813
231,3170,0.046,1.156,0.434,1,7.114,7.308,2.404,2.717,7.222,2.564,7.222,2.564,0.157,0.106,-86.037,1.476,0.053,0.877,0.331,108.853,7.211,2.561,0.313,0.195,90.0,0.335,1.013,7.213,2.561,0.095,-0.923,1.756
