Label,PixelCount,Area,Perimeter,Circularity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Centroid.X,Centroid.Y,Ellipse.Center.X,Ellipse.Center.Y,Ellipse.Radius1,Ellipse.Radius2,Ellipse.Orientation,Ellipse.Elong,ConvexArea,Convexity,MaxFeretDiam,MaxFeretDiamAngle,OBox.Center.X,OBox.Center.Y,OBox.Length,OBox.Width,OBox.Orientation,GeodesicDiameter,Tortuosity,InscrDisc.Center.X,InscrDisc.Center.Y,InscrDisc.Radius,AverageThickness,GeodesicElongation
2922,1038,0.016,0.8,0.324,1,5.865,6.06,6.574,6.729,5.974,6.662,5.974,6.662,0.104,0.073,-23.075,1.41,0.021,0.779,0.205,150.945,5.964,6.65,0.196,0.154,1.507,0.21,1.026,6.0,6.641,0.048,-0.959,2.201
2919,1001,0.016,0.959,0.217,1,5.526,5.737,6.566,6.805,5.624,6.718,5.624,6.718,0.134,0.065,-46.069,2.053,0.028,0.57,0.304,128.073,5.65,6.697,0.281,0.146,150.255,0.304,1.0,5.59,6.745,0.04,-0.966,3.811
504,1581,0.025,1.144,0.241,1,7.833,8.084,1.08,1.319,7.978,1.216,7.978,1.216,0.109,0.103,65.92,1.062,0.04,0.629,0.266,27.719,7.977,1.201,0.261,0.225,16.557,0.276,1.038,7.984,1.215,0.064,-0.952,2.163
1217,3567,0.057,2.005,0.177,1,7.781,8.259,2.729,3.06,8.059,2.9,8.059,2.9,0.203,0.118,-19.495,1.716,0.085,0.665,0.481,173.346,8.04,2.921,0.447,0.281,151.477,0.493,1.025,8.12,2.869,0.076,-0.947,3.258
2094,862,0.014,0.815,0.259,1,7.701,7.924,4.586,4.777,7.833,4.688,7.833,4.688,0.129,0.059,41.457,2.19,0.02,0.684,0.263,32.005,7.817,4.654,0.255,0.117,48.814,0.262,0.997,7.845,4.705,0.036,-0.968,3.656
2153,742,0.012,0.631,0.372,1,7.793,8.008,4.709,4.849,7.925,4.791,7.925,4.791,0.095,0.064,-2.714,1.499,0.018,0.65,0.216,5.29,7.906,4.799,0.192,0.134,153.435,0.22,1.018,7.928,4.781,0.044,-0.961,2.51
2117,2241,0.036,1.142,0.343,1,8.032,8.343,4.637,4.857,8.189,4.732,8.189,4.732,0.144,0.1,-12.986,1.432,0.047,0.758,0.313,168.261,8.193,4.746,0.312,0.216,174.289,0.323,1.03,8.187,4.725,0.072,-0.94,2.25
2052,900,0.014,0.711,0.355,1,8.243,8.386,4.474,4.665,8.323,4.589,8.323,4.589,0.11,0.068,-56.721,1.607,0.021,0.691,0.221,129.144,8.32,4.565,0.202,0.128,100.886,0.222,1.007,8.319,4.618,0.04,-0.958,2.791
2244,1936,0.031,0.946,0.431,1,7.884,8.124,4.857,5.072,8.003,4.967,8.003,4.967,0.12,0.1,-18.696,1.194,0.037,0.831,0.256,20.973,8.006,4.954,0.231,0.204,170.838,0.249,0.974,8.0,4.944,0.068,-0.938,1.842
2254,801,0.013,0.898,0.198,1,7.741,7.924,4.873,5.068,7.844,4.972,7.844,4.972,0.106,0.067,49.185,1.593,0.022,0.583,0.25,51.483,7.823,4.966,0.246,0.143,41.424,0.25,1.003,7.865,4.98,0.036,-0.97,3.49
2322,1345,0.021,0.868,0.356,1,7.928,8.179,5.024,5.191,8.075,5.115,8.075,5.115,0.103,0.086,19.945,1.209,0.029,0.741,0.258,166.608,8.064,5.105,0.237,0.166,16.39,0.264,1.022,8.056,5.108,0.056,-0.95,2.365
2395,819,0.013,0.655,0.381,1,7.904,8.072,5.195,5.335,8.005,5.257,8.005,5.257,0.096,0.067,19.102,1.445,0.017,0.778,0.188,32.005,8.003,5.245,0.187,0.129,36.529,0.192,1.022,8.024,5.255,0.044,-0.959,2.192
3156,1393,0.022,0.969,0.296,1,7.825,8.06,7.104,7.335,7.923,7.225,7.923,7.225,0.135,0.078,35.993,1.722,0.033,0.679,0.267,28.474,7.921,7.237,0.261,0.172,42.709,0.265,0.989,7.876,7.199,0.044,-0.956,3.019
2922,1038,0.016,0.8,0.324,1,5.865,6.06,6.574,6.729,5.974,6.662,5.974,6.662,0.104,0.073,-23.075,1.41,0.021,0.779,0.205,150.945,5.964,6.65,0.196,0.154,1.507,0.21,1.026,6.0,6.641,0.048,-0.959,2.201
445,568,0.009,0.587,0.321,1,0.728,0.854,0.622,0.795,0.801,0.717,0.801,0.717,0.084,0.064,82.117,1.306,0.014,0.644,0.186,68.875,0.791,0.709,0.173,0.126,90.0,0.187,1.009,0.799,0.717,0.035,-0.971,2.645
440,530,0.008,0.475,0.457,1,0.823,1.0,0.618,0.713,0.893,0.663,0.893,0.663,0.095,0.051,0.588,1.865,0.01,0.788,0.18,10.081,0.906,0.676,0.179,0.092,16.26,0.184,1.024,0.854,0.657,0.031,-0.96,2.926
673,1361,0.021,1.04,0.245,1,0.74,0.909,1.161,1.469,0.827,1.336,0.827,1.336,0.136,0.074,88.345,1.84,0.033,0.64,0.315,77.005,0.828,1.319,0.288,0.156,104.036,0.323,1.025,0.819,1.362,0.043,-0.959,3.728
716,902,0.014,0.641,0.428,1,1.417,1.579,1.272,1.441,1.494,1.365,1.494,1.365,0.086,0.079,56.009,1.092,0.019,0.723,0.193,40.855,1.492,1.368,0.171,0.143,77.8,0.195,1.014,1.492,1.362,0.047,-0.956,2.067
473,622,0.01,0.601,0.336,1,1.075,1.205,0.677,0.854,1.147,0.763,1.147,0.763,0.093,0.058,65.805,1.603,0.015,0.662,0.199,52.224,1.143,0.753,0.192,0.091,68.199,0.199,1.0,1.146,0.76,0.035,-0.969,2.812
94,705,0.011,0.794,0.218,1,1.453,1.65,0.067,0.228,1.547,0.145,1.547,0.145,0.101,0.071,-32.463,1.424,0.02,0.547,0.228,136.397,1.562,0.152,0.201,0.143,169.695,0.227,0.993,1.547,0.15,0.031,-0.972,3.601
342,847,0.013,0.647,0.394,1,1.547,1.717,0.437,0.614,1.656,0.538,1.656,0.538,0.089,0.078,41.084,1.138,0.019,0.685,0.202,38.66,1.663,0.513,0.2,0.154,46.736,0.202,1.0,1.661,0.543,0.047,-0.959,2.134
344,879,0.014,0.657,0.397,1,1.764,1.941,0.441,0.591,1.872,0.521,1.872,0.521,0.097,0.072,15.19,1.342,0.019,0.699,0.212,35.166,1.852,0.517,0.182,0.143,2.936,0.214,1.011,1.89,0.528,0.047,-0.957,2.267
673,1361,0.021,1.04,0.245,1,0.74,0.909,1.161,1.469,0.827,1.336,0.827,1.336,0.136,0.074,88.345,1.84,0.033,0.64,0.315,77.005,0.828,1.319,0.288,0.156,104.036,0.323,1.025,0.819,1.362,0.043,-0.959,3.728
686,665,0.01,0.526,0.468,1,1.091,1.224,1.201,1.346,1.159,1.292,1.159,1.292,0.075,0.071,-83.218,1.06,0.014,0.743,0.172,58.134,1.16,1.282,0.144,0.129,102.095,0.171,0.997,1.173,1.287,0.039,-0.958,2.171
760,750,0.012,0.577,0.438,1,0.949,1.114,1.39,1.528,1.021,1.46,1.021,1.46,0.082,0.07,-38.196,1.173,0.016,0.716,0.183,154.537,1.021,1.456,0.183,0.133,151.39,0.182,0.993,1.02,1.457,0.043,-0.958,2.101
473,622,0.01,0.601,0.336,1,1.075,1.205,0.677,0.854,1.147,0.763,1.147,0.763,0.093,0.058,65.805,1.603,0.015,0.662,0.199,52.224,1.143,0.753,0.192,0.091,68.199,0.199,1.0,1.146,0.76,0.035,-0.969,2.812
724,933,0.014,0.783,0.297,1,1.126,1.307,1.295,1.524,1.214,1.398,1.214,1.398,0.117,0.065,-53.173,1.811,0.023,0.624,0.244,110.772,1.199,1.398,0.244,0.145,111.448,0.255,1.045,1.22,1.402,0.039,-0.963,3.241
335,482,0.007,0.46,0.443,1,0.98,1.114,0.425,0.547,1.05,0.476,1.05,0.476,0.074,0.059,0.708,1.254,0.01,0.715,0.145,157.62,1.045,0.468,0.128,0.117,109.799,0.148,1.023,1.024,0.469,0.031,-0.967,2.351
440,530,0.008,0.475,0.457,1,0.823,1.0,0.618,0.713,0.893,0.663,0.893,0.663,0.095,0.051,0.588,1.865,0.01,0.788,0.18,10.081,0.906,0.676,0.179,0.092,16.26,0.184,1.024,0.854,0.657,0.031,-0.96,2.926
445,568,0.009,0.587,0.321,1,0.728,0.854,0.622,0.795,0.801,0.717,0.801,0.717,0.084,0.064,82.117,1.306,0.014,0.644,0.186,68.875,0.791,0.709,0.173,0.126,90.0,0.187,1.009,0.799,0.717,0.035,-0.971,2.645
673,1361,0.021,1.04,0.245,1,0.74,0.909,1.161,1.469,0.827,1.336,0.827,1.336,0.136,0.074,88.345,1.84,0.033,0.64,0.315,77.005,0.828,1.319,0.288,0.156,104.036,0.323,1.025,0.819,1.362,0.043,-0.959,3.728
760,750,0.012,0.577,0.438,1,0.949,1.114,1.39,1.528,1.021,1.46,1.021,1.46,0.082,0.07,-38.196,1.173,0.016,0.716,0.183,154.537,1.021,1.456,0.183,0.133,151.39,0.182,0.993,1.02,1.457,0.043,-0.958,2.101
1074,890,0.014,0.764,0.297,1,0.406,0.594,2.016,2.197,0.491,2.099,0.491,2.099,0.093,0.083,-22.898,1.121,0.021,0.668,0.202,20.556,0.477,2.077,0.198,0.171,149.036,0.2,0.991,0.484,2.098,0.039,-0.965,2.541
1097,845,0.013,0.693,0.343,1,0.736,0.858,2.055,2.248,0.803,2.151,0.803,2.151,0.104,0.065,72.934,1.609,0.018,0.725,0.221,58.861,0.806,2.15,0.21,0.105,78.69,0.22,0.995,0.807,2.169,0.043,-0.962,2.537
1089,1043,0.016,0.815,0.306,1,1.051,1.213,2.035,2.276,1.125,2.162,1.125,2.162,0.116,0.071,55.968,1.64,0.025,0.642,0.273,61.587,1.134,2.166,0.255,0.146,40.601,0.274,1.004,1.106,2.154,0.047,-0.959,2.901
931,698,0.011,0.57,0.418,1,1.299,1.472,1.76,1.906,1.371,1.838,1.371,1.838,0.084,0.07,21.001,1.212,0.015,0.714,0.182,17.65,1.38,1.853,0.155,0.126,54.866,0.185,1.018,1.346,1.835,0.043,-0.961,2.137
1275,1063,0.016,0.866,0.276,1,1.575,1.772,2.39,2.626,1.651,2.495,1.651,2.495,0.098,0.09,-67.987,1.09,0.029,0.576,0.256,67.38,1.652,2.488,0.223,0.185,38.157,0.258,1.006,1.638,2.48,0.043,-0.962,2.973
1094,736,0.011,0.537,0.497,1,0.898,1.063,2.051,2.185,0.997,2.11,0.997,2.11,0.095,0.061,32.373,1.565,0.015,0.783,0.187,30.343,0.976,2.121,0.175,0.124,9.462,0.187,0.998,1.016,2.11,0.043,-0.955,2.155
1680,1095,0.017,0.679,0.463,1,0.933,1.134,3.543,3.705,1.029,3.628,1.029,3.628,0.102,0.077,17.478,1.334,0.023,0.725,0.214,44.256,1.022,3.625,0.202,0.136,16.699,0.213,0.996,1.039,3.63,0.051,-0.95,2.085
1702,626,0.01,0.543,0.414,1,0.594,0.76,3.614,3.752,0.687,3.67,0.687,3.67,0.106,0.054,38.555,1.964,0.013,0.733,0.204,39.523,0.69,3.667,0.203,0.096,34.114,0.202,0.991,0.697,3.661,0.031,-0.964,3.213
1440,795,0.012,0.783,0.253,1,1.575,1.744,2.886,3.094,1.66,3.008,1.66,3.008,0.114,0.063,-57.628,1.816,0.02,0.611,0.251,132.455,1.687,2.993,0.243,0.136,118.301,0.25,0.995,1.642,3.008,0.035,-0.968,3.523
1527,1273,0.02,0.836,0.355,1,2.094,2.335,3.114,3.303,2.223,3.203,2.223,3.203,0.108,0.083,-4.007,1.297,0.029,0.683,0.245,11.129,2.22,3.199,0.211,0.161,158.199,0.25,1.023,2.209,3.197,0.047,-0.951,2.651
1985,1162,0.018,0.761,0.391,1,2.567,2.783,4.382,4.547,2.698,4.461,2.698,4.461,0.102,0.081,39.495,1.26,0.025,0.731,0.232,31.799,2.679,4.467,0.207,0.161,172.405,0.232,1.0,2.705,4.457,0.047,-0.954,2.451
1985,1162,0.018,0.761,0.391,1,2.567,2.783,4.382,4.547,2.698,4.461,2.698,4.461,0.102,0.081,39.495,1.26,0.025,0.731,0.232,31.799,2.679,4.467,0.207,0.161,172.405,0.232,1.0,2.705,4.457,0.047,-0.954,2.451
2146,1582,0.025,1.116,0.247,1,2.386,2.579,4.815,5.075,2.487,4.942,2.487,4.942,0.12,0.091,75.802,1.325,0.037,0.655,0.293,56.524,2.483,4.946,0.248,0.189,95.711,0.294,1.004,2.492,4.945,0.055,-0.956,2.665
2308,798,0.012,0.735,0.288,1,2.031,2.209,5.087,5.303,2.11,5.21,2.11,5.21,0.13,0.058,54.246,2.243,0.019,0.652,0.265,53.471,2.101,5.209,0.263,0.106,60.524,0.271,1.024,2.122,5.224,0.035,-0.965,3.823
2358,1011,0.016,0.8,0.308,1,1.693,1.909,5.22,5.429,1.803,5.343,1.803,5.343,0.12,0.068,-32.053,1.754,0.024,0.655,0.259,146.793,1.822,5.318,0.252,0.146,132.51,0.269,1.038,1.807,5.354,0.047,-0.962,2.842
2056,1504,0.023,1.124,0.232,1,1.602,1.752,4.52,4.878,1.679,4.69,1.679,4.69,0.153,0.076,82.872,2.01,0.035,0.66,0.368,77.005,1.676,4.7,0.355,0.147,92.663,0.376,1.022,1.693,4.65,0.047,-0.957,3.976
2435,840,0.013,0.812,0.248,1,1.866,2.055,5.437,5.634,1.971,5.53,1.971,5.53,0.106,0.067,36.927,1.582,0.021,0.623,0.227,33.69,1.965,5.508,0.224,0.135,59.265,0.229,1.009,1.984,5.539,0.039,-0.968,2.911
2360,1707,0.026,1.048,0.303,1,2.906,3.169,5.224,5.409,3.033,5.331,3.033,5.331,0.135,0.082,-1.899,1.656,0.037,0.708,0.278,161.822,3.034,5.314,0.27,0.175,175.03,0.282,1.016,3.043,5.323,0.055,-0.95,2.558
2855,919,0.014,0.713,0.353,1,2.441,2.602,6.22,6.402,2.518,6.315,2.518,6.315,0.111,0.064,-49.496,1.747,0.02,0.703,0.231,134.31,2.508,6.31,0.22,0.141,110.772,0.23,0.995,2.512,6.331,0.039,-0.96,2.921
2855,919,0.014,0.713,0.353,1,2.441,2.602,6.22,6.402,2.518,6.315,2.518,6.315,0.111,0.064,-49.496,1.747,0.02,0.703,0.231,134.31,2.508,6.31,0.22,0.141,110.772,0.23,0.995,2.512,6.331,0.039,-0.96,2.921
2886,964,0.015,1.028,0.178,1,2.933,3.118,6.268,6.488,3.037,6.4,3.037,6.4,0.114,0.088,-68.3,1.296,0.031,0.483,0.255,128.108,3.019,6.384,0.222,0.183,85.684,0.262,1.028,3.039,6.394,0.031,-0.971,4.163
2721,610,0.009,0.476,0.525,1,3.283,3.39,6.047,6.185,3.34,6.103,3.34,6.103,0.076,0.061,81.89,1.256,0.011,0.845,0.15,66.801,3.337,6.116,0.141,0.104,86.186,0.15,1.004,3.331,6.087,0.043,-0.958,1.737
2738,888,0.014,0.732,0.323,1,3.634,3.795,6.075,6.256,3.736,6.173,3.736,6.173,0.1,0.067,-64.865,1.494,0.021,0.67,0.201,115.56,3.729,6.163,0.194,0.143,130.365,0.201,1.0,3.748,6.161,0.039,-0.96,2.551
2843,1015,0.016,0.813,0.299,1,3.516,3.654,6.205,6.488,3.585,6.375,3.585,6.375,0.139,0.06,-75.959,2.325,0.023,0.673,0.296,106.991,3.581,6.344,0.291,0.115,96.52,0.302,1.018,3.575,6.366,0.039,-0.96,3.831
2738,888,0.014,0.732,0.323,1,3.634,3.795,6.075,6.256,3.736,6.173,3.736,6.173,0.1,0.067,-64.865,1.494,0.021,0.67,0.201,115.56,3.729,6.163,0.194,0.143,130.365,0.201,1.0,3.748,6.161,0.039,-0.96,2.551
2668,615,0.01,0.602,0.33,1,3.783,3.894,5.957,6.161,3.837,6.039,3.837,6.039,0.093,0.058,-78.411,1.61,0.013,0.714,0.207,97.667,3.823,6.052,0.201,0.102,111.251,0.212,1.026,3.85,6.004,0.031,-0.968,3.363
2687,1337,0.021,1.313,0.151,1,4.74,4.976,5.988,6.311,4.897,6.157,4.897,6.157,0.129,0.092,66.268,1.397,0.043,0.479,0.335,74.332,4.891,6.167,0.314,0.189,53.842,0.325,0.97,4.909,6.15,0.047,-0.967,3.442
2725,945,0.015,0.706,0.369,1,4.937,5.15,6.055,6.228,5.06,6.143,5.06,6.143,0.116,0.063,34.878,1.837,0.02,0.735,0.246,41.1,5.048,6.12,0.245,0.124,42.709,0.245,0.998,5.075,6.154,0.043,-0.958,2.828
2430,876,0.014,0.783,0.278,1,4.571,4.803,5.413,5.598,4.684,5.514,4.684,5.514,0.121,0.066,42.154,1.832,0.023,0.601,0.24,41.009,4.703,5.51,0.235,0.138,21.038,0.243,1.014,4.669,5.504,0.035,-0.966,3.434
2072,1697,0.026,1.217,0.223,1,5.0,5.201,4.551,4.843,5.117,4.689,5.117,4.689,0.136,0.089,71.102,1.528,0.041,0.634,0.334,59.5,5.117,4.692,0.317,0.18,78.503,0.335,1.006,5.13,4.681,0.055,-0.956,3.043
182,731,0.011,0.538,0.492,1,2.177,2.307,0.197,0.354,2.246,0.271,2.246,0.271,0.09,0.066,61.678,1.374,0.015,0.779,0.176,49.538,2.241,0.28,0.159,0.124,84.289,0.176,0.998,2.224,0.256,0.039,-0.955,2.231
82,1647,0.026,1.026,0.305,1,2.61,2.839,0.051,0.299,2.711,0.182,2.711,0.182,0.126,0.086,57.814,1.463,0.037,0.69,0.268,49.764,2.72,0.18,0.268,0.186,50.528,0.269,1.004,2.697,0.169,0.059,-0.949,2.28
288,1321,0.02,1.032,0.242,1,2.248,2.508,0.35,0.531,2.371,0.45,2.371,0.45,0.138,0.076,24.524,1.811,0.031,0.654,0.287,28.673,2.363,0.464,0.286,0.147,22.834,0.284,0.99,2.39,0.453,0.039,-0.962,3.611
433,1954,0.03,1.086,0.323,1,1.748,1.984,0.594,0.89,1.861,0.742,1.861,0.742,0.136,0.098,-88.001,1.398,0.047,0.641,0.303,60.44,1.88,0.743,0.29,0.224,80.91,0.305,1.005,1.858,0.74,0.067,-0.939,2.277
410,1156,0.018,0.779,0.371,1,1.945,2.169,0.543,0.717,2.05,0.614,2.05,0.614,0.108,0.075,-25.199,1.445,0.026,0.694,0.227,171.027,2.05,0.616,0.217,0.165,139.764,0.232,1.023,2.047,0.598,0.051,-0.954,2.27
344,879,0.014,0.657,0.397,1,1.764,1.941,0.441,0.591,1.872,0.521,1.872,0.521,0.097,0.072,15.19,1.342,0.019,0.699,0.212,35.166,1.852,0.517,0.182,0.143,2.936,0.214,1.011,1.89,0.528,0.047,-0.957,2.267
342,847,0.013,0.647,0.394,1,1.547,1.717,0.437,0.614,1.656,0.538,1.656,0.538,0.089,0.078,41.084,1.138,0.019,0.685,0.202,38.66,1.663,0.513,0.2,0.154,46.736,0.202,1.0,1.661,0.543,0.047,-0.959,2.134
768,1189,0.018,0.871,0.305,1,1.925,2.142,1.417,1.657,2.011,1.517,2.011,1.517,0.107,0.097,43.565,1.096,0.031,0.602,0.245,78.871,2.041,1.524,0.245,0.201,78.69,0.256,1.046,2.0,1.504,0.043,-0.956,2.955
533,1642,0.025,0.915,0.382,1,2.693,2.929,0.831,1.004,2.81,0.917,2.81,0.917,0.122,0.084,-8.324,1.465,0.031,0.834,0.248,159.55,2.811,0.917,0.232,0.166,5.711,0.25,1.01,2.791,0.921,0.055,-0.945,2.272
551,1221,0.019,0.69,0.499,1,2.862,3.059,0.858,1.043,2.964,0.958,2.964,0.958,0.102,0.082,-47.985,1.242,0.025,0.75,0.228,147.68,2.967,0.967,0.195,0.161,115.115,0.228,0.997,2.969,0.945,0.055,-0.946,2.065
575,932,0.014,0.606,0.494,1,3.02,3.154,0.906,1.071,3.079,0.995,3.079,0.995,0.087,0.073,-83.737,1.187,0.018,0.81,0.185,119.291,3.084,0.993,0.176,0.13,100.784,0.184,0.992,3.071,0.996,0.051,-0.952,1.793
729,912,0.014,0.703,0.36,1,2.535,2.724,1.307,1.484,2.648,1.409,2.648,1.409,0.093,0.078,0.492,1.193,0.02,0.719,0.194,12.907,2.651,1.419,0.183,0.153,143.393,0.201,1.036,2.661,1.409,0.043,-0.956,2.319
835,837,0.013,0.619,0.426,1,1.047,1.24,1.571,1.689,1.155,1.641,1.155,1.641,0.102,0.061,-4.821,1.656,0.018,0.73,0.199,13.761,1.144,1.63,0.193,0.118,0.0,0.203,1.023,1.169,1.638,0.039,-0.959,2.581
1043,1127,0.017,0.866,0.293,1,1.283,1.457,1.953,2.209,1.375,2.085,1.375,2.085,0.104,0.081,80.915,1.279,0.028,0.625,0.268,72.897,1.365,2.083,0.268,0.159,74.291,0.276,1.03,1.378,2.079,0.047,-0.959,2.917
1089,1043,0.016,0.815,0.306,1,1.051,1.213,2.035,2.276,1.125,2.162,1.125,2.162,0.116,0.071,55.968,1.64,0.025,0.642,0.273,61.587,1.134,2.166,0.255,0.146,40.601,0.274,1.004,1.106,2.154,0.047,-0.959,2.901
1275,1063,0.016,0.866,0.276,1,1.575,1.772,2.39,2.626,1.651,2.495,1.651,2.495,0.098,0.09,-67.987,1.09,0.029,0.576,0.256,67.38,1.652,2.488,0.223,0.185,38.157,0.258,1.006,1.638,2.48,0.043,-0.962,2.973
1105,1137,0.018,0.823,0.327,1,1.461,1.657,2.071,2.291,1.564,2.197,1.564,2.197,0.12,0.074,45.271,1.619,0.027,0.66,0.271,54.462,1.544,2.2,0.263,0.156,39.472,0.271,1.0,1.559,2.201,0.047,-0.956,2.867
1061,890,0.014,0.584,0.508,1,1.571,1.717,2.0,2.197,1.645,2.106,1.645,2.106,0.093,0.071,88.567,1.317,0.018,0.78,0.208,71.222,1.646,2.099,0.175,0.132,105.422,0.211,1.015,1.646,2.126,0.047,-0.952,2.234
1275,1063,0.016,0.866,0.276,1,1.575,1.772,2.39,2.626,1.651,2.495,1.651,2.495,0.098,0.09,-67.987,1.09,0.029,0.576,0.256,67.38,1.652,2.488,0.223,0.185,38.157,0.258,1.006,1.638,2.48,0.043,-0.962,2.973
1440,795,0.012,0.783,0.253,1,1.575,1.744,2.886,3.094,1.66,3.008,1.66,3.008,0.114,0.063,-57.628,1.816,0.02,0.611,0.251,132.455,1.687,2.993,0.243,0.136,118.301,0.25,0.995,1.642,3.008,0.035,-0.968,3.523
1440,795,0.012,0.783,0.253,1,1.575,1.744,2.886,3.094,1.66,3.008,1.66,3.008,0.114,0.063,-57.628,1.816,0.02,0.611,0.251,132.455,1.687,2.993,0.243,0.136,118.301,0.25,0.995,1.642,3.008,0.035,-0.968,3.523
533,1642,0.025,0.915,0.382,1,2.693,2.929,0.831,1.004,2.81,0.917,2.81,0.917,0.122,0.084,-8.324,1.465,0.031,0.834,0.248,159.55,2.811,0.917,0.232,0.166,5.711,0.25,1.01,2.791,0.921,0.055,-0.945,2.272
551,1221,0.019,0.69,0.499,1,2.862,3.059,0.858,1.043,2.964,0.958,2.964,0.958,0.102,0.082,-47.985,1.242,0.025,0.75,0.228,147.68,2.967,0.967,0.195,0.161,115.115,0.228,0.997,2.969,0.945,0.055,-0.946,2.065
1142,1414,0.022,1.007,0.271,1,2.992,3.236,2.157,2.35,3.12,2.263,3.12,2.263,0.134,0.074,25.503,1.815,0.033,0.658,0.292,34.548,3.119,2.261,0.286,0.166,46.169,0.291,0.999,3.118,2.256,0.047,-0.957,3.084
1415,895,0.014,0.75,0.31,1,3.386,3.583,2.776,2.945,3.465,2.85,3.465,2.85,0.099,0.072,-32.076,1.377,0.019,0.723,0.22,153.435,3.456,2.847,0.22,0.138,150.068,0.232,1.056,3.465,2.827,0.043,-0.963,2.682
1219,929,0.014,0.791,0.289,1,3.614,3.76,2.283,2.528,3.703,2.415,3.703,2.415,0.116,0.07,-72.222,1.661,0.022,0.646,0.255,116.565,3.711,2.411,0.253,0.127,108.435,0.256,1.003,3.701,2.409,0.039,-0.963,3.251
1182,689,0.011,0.677,0.293,1,3.764,3.898,2.228,2.469,3.825,2.352,3.825,2.352,0.104,0.065,-69.677,1.608,0.018,0.605,0.252,107.301,3.837,2.352,0.246,0.126,95.528,0.257,1.021,3.823,2.339,0.031,-0.967,4.076
743,909,0.014,0.79,0.284,1,3.142,3.409,1.358,1.492,3.261,1.41,3.261,1.41,0.119,0.071,-3.032,1.692,0.024,0.596,0.269,5.877,3.274,1.428,0.269,0.129,2.862,0.284,1.053,3.244,1.402,0.035,-0.962,4.001
729,912,0.014,0.703,0.36,1,2.535,2.724,1.307,1.484,2.648,1.409,2.648,1.409,0.093,0.078,0.492,1.193,0.02,0.719,0.194,12.907,2.651,1.419,0.183,0.153,143.393,0.201,1.036,2.661,1.409,0.043,-0.956,2.319
512,1360,0.021,0.947,0.296,1,4.193,4.402,0.783,1.028,4.314,0.902,4.314,0.902,0.128,0.073,45.375,1.761,0.029,0.715,0.309,52.253,4.315,0.891,0.307,0.152,46.975,0.309,1.0,4.327,0.913,0.055,-0.958,2.801
586,1181,0.018,0.974,0.242,1,4.528,4.709,0.933,1.205,4.621,1.063,4.621,1.063,0.12,0.073,-78.824,1.654,0.031,0.599,0.276,99.866,4.606,1.079,0.271,0.156,110.323,0.282,1.023,4.622,1.028,0.043,-0.962,3.255
1340,805,0.012,0.563,0.496,1,5.039,5.173,2.516,2.669,5.104,2.592,5.104,2.592,0.085,0.068,82.15,1.255,0.016,0.787,0.164,120.256,5.106,2.59,0.155,0.128,81.87,0.161,0.979,5.094,2.571,0.043,-0.955,1.855
1314,841,0.013,0.894,0.205,1,5.181,5.402,2.449,2.685,5.28,2.575,5.28,2.575,0.11,0.082,-50.745,1.347,0.026,0.497,0.273,143.791,5.296,2.589,0.249,0.169,106.22,0.274,1.003,5.283,2.575,0.035,-0.971,3.867
122,1128,0.017,0.803,0.341,1,4.366,4.61,0.106,0.272,4.467,0.171,4.467,0.171,0.127,0.066,-17.971,1.908,0.024,0.731,0.266,145.84,4.478,0.151,0.265,0.14,152.241,0.27,1.014,4.433,0.165,0.047,-0.96,2.859
65,689,0.011,0.598,0.376,1,4.295,4.528,0.024,0.118,4.412,0.071,4.412,0.071,0.106,0.053,0.939,2.009,0.014,0.755,0.232,0.971,4.41,0.069,0.232,0.094,175.601,0.235,1.014,4.409,0.071,0.043,-0.963,2.719
98,883,0.014,0.744,0.311,1,3.791,4.004,0.071,0.224,3.909,0.144,3.909,0.144,0.099,0.078,25.68,1.268,0.022,0.633,0.231,23.07,3.892,0.152,0.226,0.138,10.62,0.232,1.002,3.925,0.138,0.039,-0.963,2.941
586,1181,0.018,0.974,0.242,1,4.528,4.709,0.933,1.205,4.621,1.063,4.621,1.063,0.12,0.073,-78.824,1.654,0.031,0.599,0.276,99.866,4.606,1.079,0.271,0.156,110.323,0.282,1.023,4.622,1.028,0.043,-0.962,3.255
1314,841,0.013,0.894,0.205,1,5.181,5.402,2.449,2.685,5.28,2.575,5.28,2.575,0.11,0.082,-50.745,1.347,0.026,0.497,0.273,143.791,5.296,2.589,0.249,0.169,106.22,0.274,1.003,5.283,2.575,0.035,-0.971,3.867
1142,1414,0.022,1.007,0.271,1,2.992,3.236,2.157,2.35,3.12,2.263,3.12,2.263,0.134,0.074,25.503,1.815,0.033,0.658,0.292,34.548,3.119,2.261,0.286,0.166,46.169,0.291,0.999,3.118,2.256,0.047,-0.957,3.084
1037,1140,0.018,0.897,0.276,1,2.937,3.177,1.941,2.11,3.058,2.024,3.058,2.024,0.112,0.078,32.792,1.446,0.027,0.654,0.277,29.846,3.048,2.044,0.271,0.163,41.186,0.284,1.027,3.067,2.016,0.047,-0.961,3.009
1003,1329,0.021,0.888,0.328,1,3.677,3.933,1.886,2.047,3.776,1.97,3.776,1.97,0.118,0.081,15.964,1.463,0.029,0.702,0.271,19.486,3.806,1.963,0.264,0.155,5.711,0.278,1.024,3.776,1.961,0.051,-0.954,2.716
