Label,PixelCount,Area,Perimeter,Circularity,EulerNumber,Box.X.Min,Box.X.Max,Box.Y.Min,Box.Y.Max,Centroid.X,Centroid.Y,Ellipse.Center.X,Ellipse.Center.Y,Ellipse.Radius1,Ellipse.Radius2,Ellipse.Orientation,Ellipse.Elong,ConvexArea,Convexity,MaxFeretDiam,MaxFeretDiamAngle,OBox.Center.X,OBox.Center.Y,OBox.Length,OBox.Width,OBox.Orientation,GeodesicDiameter,Tortuosity,InscrDisc.Center.X,InscrDisc.Center.Y,InscrDisc.Radius,AverageThickness,GeodesicElongation
129,178,178,61.271,0.596,1,216,234,453,472,225.697,464.618,225.697,464.618,10.443,6.865,-89.789,1.521,224,0.795,21.471,62.241,227.068,464.642,21.245,16.641,109.440,22.014,1.025,225,470,6,5.744,1.835
130,145,145,53.131,0.645,1,34,54,459,472,43.893,467.162,43.893,467.162,8.510,6.648,16.684,1.280,164,0.884,20.025,2.862,44.000,465.500,20.000,13.000,0.000,19.014,0.950,44,471,8,5.278,1.188
131,77,77,36.161,0.740,1,433,442,459,472,437.838,466.864,437.838,466.864,6.917,4.006,-75.813,1.727,84,0.917,14.765,118.301,437.500,465.500,13.000,9.000,90.000,14.614,0.990,437,467,4,4.156,1.827
132,21,21,17.525,0.859,1,160,165,466,472,162.786,469.548,162.786,469.548,3.108,2.392,-89.208,1.299,23,0.913,6.708,63.435,162.500,469.000,6.000,5.000,90.000,6.814,1.016,162,468,2,2.333,1.704
133,63,63,39.398,0.510,1,187,202,466,472,194.659,469.548,194.659,469.548,7.516,3.107,-6.700,2.419,71,0.887,15.133,7.595,194.500,469.000,15.000,6.000,0.000,15.214,1.005,193,470,4,2.725,1.902
134,5,5,8.045,0.971,1,379,382,466,469,380.500,467.500,380.500,467.500,1.390,1.390,0.000,1.000,5,1.000,3.162,71.565,380.500,467.500,2.828,2.828,45.000,3.414,1.080,380,466,1,1.667,1.707
135,31,31,24.229,0.664,1,348,358,467,472,352.306,470.113,352.306,470.113,5.042,2.281,12.729,2.210,33,0.939,10.440,16.699,353.000,469.500,10.000,5.000,0.000,10.814,1.036,351,470,3,2.333,1.802
136,13,13,13.733,0.866,1,178,183,468,472,180.038,470.500,180.038,470.500,2.653,1.800,27.065,1.474,13,1.000,5.831,30.964,180.500,470.000,5.000,4.000,0.000,5.614,0.963,179,470,2,1.667,1.404
137,23,23,18.866,0.812,1,361,369,468,472,365.326,470.370,365.326,470.370,3.858,2.134,-4.379,1.808,23,1.000,8.246,165.964,365.000,470.000,8.000,4.000,0.000,8.614,1.045,365,471,4,2.778,1.077
138,3,3,5.918,1.076,1,0,2,470,472,0.833,471.167,0.833,471.167,1.291,0.882,45.000,1.464,3,1.000,2.828,45.000,1.000,471.000,2.000,2.000,0.000,2.814,0.995,0,470,1,1.000,1.407
139,12,12,14.844,0.684,1,243,250,470,472,246.500,471.083,246.500,471.083,3.606,1.143,0.000,3.156,12,1.000,7.071,8.130,246.500,471.000,7.000,2.000,0.000,7.414,1.049,245,471,2,1.222,1.854
140,6,6,9.155,0.900,1,454,458,470,472,456.000,471.167,456.000,471.167,2.000,1.106,0.000,1.809,6,1.000,4.123,14.036,456.000,471.000,4.000,2.000,0.000,4.414,1.071,455,470,1,1.444,2.207
141,3,3,5.918,1.076,1,492,494,470,472,493.167,471.167,493.167,471.167,1.291,0.882,-45.000,1.464,3,1.000,2.828,135.000,493.000,471.000,2.000,2.000,0.000,2.814,0.995,493,470,1,1.000,1.407
